,G_per_game,GS_per_game,MP_per_game,FG_college,FGA_college,FG%_college,3P_college,3PA_college,3P%_college,2P_college,2PA_college,2P%_college,eFG%_college,FT_college,FTA_college,FT%_college,ORB_college,DRB_college,TRB_college,AST_college,STL_college,BLK_college,TOV_college,PF_college,PTS_college,PER_college,TS%_college,3PAr_college,FTr_college,PProd,ORB%_college,DRB%_college,TRB%_college,AST%_college,STL%_college,BLK%_college,TOV%_college,USG%_college,OWS_college,DWS_college,WS_college,WS/40,OBPM_college,DBPM_college,BPM_college,POS_college,HGT,WGT,BMI,BF,WNGSPN,STNDRCH,HANDL,HANDW,STNDVERT,LPVERT,LANE,SHUTTLE,SPRINT,BENCH,BAR,PAN,PBHGT,PDHGT,PER_nba,TS%_nba,3PAr_nba,FTr_nba,ORB%_nba,DRB%_nba,TRB%_nba,AST%_nba,STL%_nba,BLK%_nba,TOV%_nba,USG%_nba,OWS_nba,DWS_nba,WS_nba,WS/48,OBPM_nba,DBPM_nba,BPM_nba,VORP,GP,GS,MP,FG_nba,FGA_nba,FG%_nba,3P_nba,3PA_nba,3P%_nba,2P_nba,2PA_nba,2P%_nba,eFG%_nba,FT_nba,FTA_nba,FT%_nba,ORB_nba,DRB_nba,TRB_nba,AST_nba,STL_nba,BLK_nba,TOV_nba,PF_nba,PTS_nba
BPM_nba,-0.15714386824955343,-0.1274970619211847,0.10597179857225425,0.11158353742551376,0.08178073964816222,0.0677883211857909,-0.06476502793804745,-0.054813927683384764,-0.09712341799742959,0.15356231293284592,0.15304019342349354,0.07313932253264441,0.014244588858600082,0.172110599140148,0.15851291781346566,0.06321645270915396,0.0952694124767552,0.1594054650835922,0.14452149946953166,0.08808013601017939,0.17395549502964863,0.0777600770259195,-0.030039186179802693,-0.10902832693738167,0.12089886154055621,0.266190894614805,0.07440426702962605,-0.09037607238209318,0.1110293946659601,0.013372446847796676,0.057468542431923376,0.09309485265443289,0.08467621373135159,0.0937520514903208,0.15381003791797696,0.05548677725142386,-0.14443865482860108,0.06060936343373378,0.10117826230380562,0.1305306274759652,0.13411137835013073,0.27551618816562695,0.21573518633654806,0.21357724682500084,0.28613214385715086,,-0.035801315630901005,0.04463432374083102,0.08022153765807478,0.01412921983129389,0.02485022653772527,0.025119551150146392,0.06959264830582272,-0.02206210511660221,-0.012574230838861299,-0.014256732110924746,-0.05989286683230163,-0.02634953208195789,-0.11765461482747766,-0.15779111639761376,,0.020011629140922915,-0.056306255910503776,-0.06475272229880259,0.8289255483219738,0.5456229800411962,-0.13529933790678964,0.33833258793077836,-0.009387904705699359,0.039642334158461766,0.023386110473694023,0.3697182485652358,0.299130596858876,0.0948770318160325,-0.16098066213173384,0.4216545119989619,0.802021161034088,0.614184297229297,0.8403833364200405,0.7857331450178436,0.8822864889903442,0.3916367441817228,1.0,0.8942594365277434,0.4393546240077556,0.5024487734999851,0.5549740808975885,0.6248230734037189,0.5373456004253698,0.36111726529764143,0.30192050127572756,0.288550188069072,0.13101698436247652,0.6308873569263183,0.575720304629363,0.332782090758054,0.39515868027744366,0.6696534507989335,0.6540499698018649,0.2592489986182178,0.22044137348916948,0.4406089584702744,0.3888807886004764,0.4960672176660067,0.5205524547869202,0.2957957691773743,0.4476321738670575,0.11927656789048917,0.6343785467033651
VORP,-0.19235786247496575,-0.06332606715889677,0.17295278674458311,0.18507529970999756,0.18498418100199523,-0.000154006559725396,0.030363297961132827,0.045348185182897086,-0.07344247621236082,0.1658725516472277,0.18829896119395034,0.019565232933817338,-0.026581380767755368,0.286141751930294,0.27007649701041064,0.07528180827960557,0.09315391859590492,0.1948009984629082,0.16464838648828328,0.12975517213680068,0.18660220713513725,0.0035160866810141056,0.08736405400830549,-0.052250281328966794,0.22932150526464387,0.282120781633661,0.06194565066692592,-0.030430705586485824,0.15066417004833274,0.09694763757000341,0.02865029654483377,0.08895542294709889,0.06914297247246258,0.13218234933557887,0.13686485216981703,-0.02497109369936378,-0.11398756016005343,0.1616647557900706,0.14354575521555768,0.12321480186892086,0.16320686170200693,0.2820968609891468,0.25067776853277246,0.13730007832923855,0.26973076881578406,,-0.14199424129746635,-0.0018560089544490577,0.09579263470665879,-0.037308312247677645,-0.031112617645243368,-0.09781494620117077,0.05797836852181366,0.013263002881681061,0.06455900342775335,0.0814311232298321,-0.06650231945252186,-0.028038888098063253,-0.1539170832740438,-0.05903244832474877,,0.039949914729813185,-0.11460528097950712,-0.11205559156397295,0.7778577902821517,0.37932543584475376,-0.11487578054580895,0.3038353004384767,-0.04667271912169101,0.012358426028690648,-0.00792757361189679,0.4521394986669143,0.2133240583683143,0.01463322453032371,-0.10549357100586393,0.5581713325077241,0.8825963283346521,0.6644135426242351,0.9203252341635193,0.6495245998980486,0.8611269640093854,0.2083953260235682,0.8942594365277434,1.0,0.47258563187776176,0.6457478148108631,0.6504585763180328,0.7271892180725773,0.6624564800799363,0.2250156666808644,0.39577048127287384,0.3932911970442957,0.11012553620196266,0.7105844959555235,0.6816429909538058,0.19446922804045935,0.22065191088159583,0.7942800009978932,0.7653249847336518,0.2973336741640232,0.1810950195948402,0.45014344471286316,0.3803593887841243,0.6122318057954472,0.535801287771343,0.23193626547827442,0.5975363680159086,0.16252030553384994,0.7482691036924977
GP,0.06309896740179236,-0.006014489848216604,0.08691300612142559,0.10331563312732696,0.1401107818873793,-0.09423158025323783,0.10528297262307723,0.11737380413409121,-0.05367486617916763,0.03431215915280544,0.06754275454095007,-0.055435438362356024,-0.0951320843854303,0.07332089595769202,0.07256126157395247,0.017378166013551716,0.06514195422524341,0.112240532205014,0.09939336848930426,-0.10745895504077042,0.0009786188674546223,-0.09181119111987625,-0.019591632449164974,-0.07443932017820308,0.115494840862772,-0.004913708579520076,-0.07982395986356515,0.06784971414825926,-0.018165716530986538,0.07191800910668224,0.02613518766178855,0.045442340557008264,0.04260133230089373,-0.10241963316985317,-0.04507056024128607,-0.10240531693548799,-0.16054908281967153,0.10472022839064066,0.009042257053489803,0.09383340051212666,0.04612323719399089,0.007703765462402788,0.10967259780647538,-0.0093943363085377,0.07523939258430914,,-0.0337735131224497,0.05129799635391271,0.0868705551436558,-0.02363603757374193,-0.0246390902024001,-0.044505828631724746,0.11928705381120965,-0.10414127109338568,0.04592287289632678,0.02274401768714333,-0.09666191742720241,-0.16105823923821425,-0.06233916947418223,-0.11941531987042599,,-0.025618781458542236,-0.10229495231146242,-0.130802852662046,0.3228035008540879,0.27691207773865395,0.07914617131907412,0.020730025207843922,-0.08555421397373854,-0.051718633335366436,-0.0658700470679628,0.08137479254976646,-0.04340840082495109,-0.10715171896033818,-0.2040002455124562,0.25664399388095804,0.5254250478202971,0.6329576200173764,0.6325358039436464,0.2902986661584658,0.4773249077220515,-0.002143723884965991,0.4393546240077556,0.47258563187776176,1.0,0.6672930717593876,0.5896063774396488,0.5222114777671993,0.48509908697890614,0.1310450805900151,0.40580598151306063,0.3952271264605915,0.13925021328118198,0.4401515638474022,0.4183903328790682,0.1350322885996875,0.2521628272412183,0.39764519605049287,0.4013834652149373,0.17728537261362332,0.15796604890775312,0.3736723131912714,0.31908885220278915,0.270268877123863,0.24924566899705375,0.12307086329961817,0.3460896364973367,0.23626953957294036,0.5175603789060689
GS,-0.13386692706418005,-0.07337090244342162,0.09656202804835054,0.11721766821770283,0.17235928620507104,-0.11687063128880122,0.0755766045867882,0.0965384094729843,-0.12575489996850475,0.06865610061614098,0.1264553158059442,-0.11359397156241972,-0.14855312280700528,0.1948023609314765,0.2201837331771371,-0.017859508960012076,0.11391820469092336,0.13056796332301612,0.12968245642520368,0.001386078535194922,0.16719490985959645,-0.06502317990990286,0.17172231810557606,0.05062968353239911,0.16095667966483865,0.08755153651269505,-0.11270651019642619,0.025819849945729157,0.11957677224790782,0.059826051805588296,0.053071585671304405,0.05568515874214818,0.05814592628563844,0.03426644136847638,0.13847686579990087,-0.08428645403788719,0.016226036546471836,0.21250084676341124,-0.048135175530032395,0.07843674365263298,-0.008435239711223959,0.04070332719313563,0.07552532428766859,0.04080067523457222,0.07827795903125778,,-0.11355029400903499,0.01724420151661301,0.09850655471320285,-0.09935800789290762,-0.06275671010712391,-0.10102349474008145,0.01353062130381955,-0.0952330664751433,0.17814836749184867,0.141373042817343,-0.1836538720713904,-0.02612324908539431,-0.26851991477618437,0.07085144995282505,,-0.05898064205524423,0.03977260102774183,0.02250710470297906,0.43547130820685165,0.177347613657444,-0.04713510593060773,0.14884295471821388,-0.11339219139325749,-0.09682148231390791,-0.108632477948719,0.25088776846509575,0.09054395773058746,-0.05987907880134151,-0.054689950169716124,0.45620218252976436,0.5934693892384362,0.7188357553430205,0.7161897098077215,0.28076820222858606,0.5318323111576597,0.02413386922607218,0.5024487734999851,0.6457478148108631,0.6672930717593876,1.0,0.8566256259207657,0.7602344573112396,0.7311753810568443,0.08044350220945845,0.48036639154859295,0.4872285219689749,0.1469084175919961,0.7040583454572598,0.7122900983546738,0.004844670129040388,0.07990811830887817,0.6695804533140162,0.6737932757541486,0.1692059804936336,0.191816607791119,0.5108221803263064,0.42604179599173186,0.49704177102679675,0.5268978229219274,0.24416146207439743,0.6746654143697399,0.4746603166955002,0.7569985765883392
MP,-0.15365824398672848,-0.185497428347376,0.1020022688321351,0.10633891765255754,0.20536640847246448,-0.23955448133269597,0.21923621449431197,0.2409561403985048,0.04413976743575305,-0.03305662768911532,0.033923637877742,-0.15751689526988885,-0.17335347536363435,0.20455984219119458,0.18376473064191842,0.0792199308770675,-0.1082807269999887,-0.08592831550058476,-0.10279589062097669,0.13491988709812436,0.26274988027724966,-0.2893314889775005,0.13245474351323616,-0.11994812201541805,0.18770167280653058,0.034084220661884164,-0.10002479150821623,0.20904390754137223,0.033873689626665086,0.06183960486606226,-0.1587830579505874,-0.17609636807123513,-0.1757895824002727,0.1783778770225798,0.2631352885487305,-0.30186784387086674,-0.08170621690761541,0.22355139840974944,-0.017402246789918897,-0.03776007473917322,-0.03305212601206273,0.05356940541922195,0.1568611366611896,0.0006831382727411773,0.11774043711008322,,-0.3440410207985646,-0.1295960004703764,0.08299492857677832,-0.15766035308962612,-0.2750164871903258,-0.31271753222822485,-0.15853401946784831,-0.25533301602403774,0.19017254403103268,0.24724247598271923,-0.25851372931463645,-0.09020900556578294,-0.24989550067009603,-0.05161487098715508,,-0.24920537978747678,-0.16151026335555202,-0.12750817700629316,0.4085593684437139,0.0742720628425679,0.14674091015221505,-0.00225560866621692,-0.3682010761794131,-0.30574968773369665,-0.34668120561088256,0.43727728709668007,0.21173981388263902,-0.2720400349661937,-0.15067649563470809,0.6225405137626429,0.5277510436486821,0.6352788736201671,0.6352913380161287,0.15057427655936317,0.6228311335444741,-0.0421240260047764,0.5549740808975885,0.6504585763180328,0.5896063774396488,0.8566256259207657,1.0,0.878024998408889,0.8931299534424068,-0.12078486027385316,0.6777994154282612,0.6980137476689282,0.317139919141099,0.746714285380012,0.7925078047157699,-0.15433590158494784,-0.05028558643021842,0.741588594091046,0.727474867942355,0.3000239801315179,0.0011774996281745103,0.42983064425447576,0.2981777021130911,0.6753308853636616,0.6904458908239611,0.07062323250896663,0.7995635813442085,0.4008263329206917,0.8859474145094658
FG_nba,-0.1990989639649898,-0.2018845897279042,0.0239483539454583,0.16273316241523852,0.19555330867260684,-0.09953925917349117,0.11033260378920252,0.12272151917576607,-0.018619228460766794,0.0941878496638406,0.1303569679399105,-0.0511972329334359,-0.0879466059806677,0.2093295334336081,0.18622538176611536,0.088845186619195,-0.05676601808718034,-0.05118249530932179,-0.057422414423102745,0.05205320829024845,0.1024077402128773,-0.15995365898148325,0.10472705089735358,-0.0767516193742289,0.20320407868107526,0.12415042411266547,-0.0259616999791431,0.06642863669530666,0.0437079354410103,0.03446273608081909,-0.08540331194488622,-0.10854642671101133,-0.09987628335284725,0.0947197748441728,0.10673193457693554,-0.16685585317942894,-0.10852551420092625,0.27751467317975137,-0.01954005801944379,-0.07297870505470287,-0.05074790718352849,0.11591506676745598,0.12146729239907325,-0.04741411421656898,0.06373477664628008,,-0.2625324053144974,-0.07212390369767772,0.09446003856604528,-0.07582728915640931,-0.18007206745989335,-0.21723080470591918,-0.1342407783598479,-0.17195835984685798,0.12372008264481847,0.2089483077863144,-0.20605617560488593,-0.09557131344972165,-0.1678017810813523,-0.04012383859617086,,-0.17992078474953302,-0.13202008110644317,-0.07493329254851193,0.6430743960990356,0.21627519467582654,-0.015365680738584303,0.07773541880006007,-0.23633417793203113,-0.17785783025363192,-0.2097180135792744,0.42634465680681377,0.0467470605908935,-0.19272876517611973,-0.2409864264192961,0.8568739251150813,0.6309772463912446,0.5458406787279976,0.6831755462839838,0.2919183517593414,0.7900295519846673,-0.2220964092286293,0.6248230734037189,0.7271892180725773,0.5222114777671993,0.7602344573112396,0.878024998408889,1.0,0.9735095860204747,0.05384248844320174,0.6626611558926779,0.6688836107924921,0.26815825253377706,0.9112748715294162,0.9333315506191744,-0.01845564705761686,0.08240771511382927,0.8345692042173536,0.8176522933080475,0.3245488793374346,0.0647800415004452,0.43098660780496906,0.3229096257020126,0.6150932453313569,0.5100223467468381,0.07645262795937133,0.8181894461960134,0.35481559339322727,0.9903887502605874
FGA_nba,-0.1850959959421739,-0.18978982368305405,0.062409043904687635,0.16827823549914922,0.26031703630434255,-0.24063334731202715,0.23902272682463915,0.2579984577530739,0.09359114438591212,0.01615084674099021,0.08533090261762538,-0.1541906595770568,-0.17855082018107035,0.23540975144556384,0.17806495617512727,0.1738138414227731,-0.1773420929174054,-0.13547136069110693,-0.1632405503338895,0.1620036658034191,0.19220648100521548,-0.28863882913454475,0.14074394377673838,-0.11705306759000728,0.2430609782154569,0.08825442170254158,-0.0778124962377549,0.2002133947060734,-0.0216667750123394,0.0854862279370491,-0.2120949711132015,-0.2080285984927716,-0.21805523696410883,0.2125953978303247,0.19987874157998592,-0.29205605988465516,-0.11952081298885155,0.31906213870607825,0.020386704457285465,-0.09572244573543848,-0.028896575652524528,0.1113110435362333,0.16561989316920406,-0.04816507059662088,0.09747043095615629,,-0.39723087651358163,-0.16345295706945245,0.07918007965421174,-0.11167593239989385,-0.31689384361455475,-0.3618320701130385,-0.23845702444707173,-0.25812106412452207,0.1447283767163153,0.26554140909058643,-0.24395367005514426,-0.11381791814808899,-0.2007832482836763,-0.058403524198835155,,-0.28647177311472954,-0.26225306401049137,-0.1913818602240201,0.5002199284844046,0.050450954235890834,0.13775797115416824,-0.05317995846298684,-0.39704215456165126,-0.3188992526982244,-0.36597295898378496,0.4978073175612117,0.09744222049560754,-0.32607370545127723,-0.2564398020646398,0.8818258320560804,0.521788195881041,0.47587798644498497,0.573488140797133,0.12465729017759503,0.7219582121145115,-0.2743427622442474,0.5373456004253698,0.6624564800799363,0.48509908697890614,0.7311753810568443,0.8931299534424068,0.9735095860204747,1.0,-0.15650186903739804,0.7678389510751156,0.7854906102104019,0.3639647883784513,0.8197362365991142,0.884582474175532,-0.20573370997356852,-0.08980755360520062,0.8031125623717588,0.7651399606710461,0.4053632072596425,-0.10965010590340989,0.30366950587915875,0.16917366892886115,0.6748069238165287,0.5534549659683602,-0.05696351278842491,0.8334643489902581,0.29332706417839227,0.9806833492641827
FG%_nba,-0.03646123840602501,-0.04099170193573403,-0.15666121678825498,-0.0034036549276093243,-0.2530196620641979,0.6050326662404154,-0.5411210296673367,-0.57031159125219,-0.494967076067367,0.3467022072717287,0.21504969118427347,0.41609879472323175,0.3702110798540055,-0.0741738251537943,0.08053243810478493,-0.3371564608674194,0.47533434747767084,0.3377073061926539,0.4216247069370245,-0.4529640766600917,-0.3697962122330238,0.5461321745136416,-0.12480454399140899,0.21081199761416375,-0.14166548209964436,0.15797654269840958,0.20308170097567468,-0.6019885545244568,0.32182163434921257,-0.18709613065389366,0.5070899198472028,0.40773285922631186,0.4783694104894626,-0.47978068193607165,-0.37449193278867876,0.5338675993906149,0.0630326911288627,-0.12418905974820672,-0.15171884911414596,0.0862217986061974,-0.08322006121636562,0.01792579124805324,-0.19818234703127197,0.026458862874377525,-0.13737267542116743,,0.5741409534570269,0.4204181902925031,0.10508203210804423,0.1325781256085188,0.5823835106837376,0.5878575698766639,0.3992900396090586,0.3432028632029742,-0.017026678640906668,-0.2096205494915099,0.12573864607397972,0.05624402013804167,0.07339429983406263,0.12482589840158793,,0.41491149118506654,0.5972153958982552,0.5139055231093536,0.6058399433754155,0.7994957711677565,-0.7171353945161052,0.655954787950923,0.7109622970719627,0.5607896725354449,0.6500214322495972,-0.2980423313831288,-0.24568154525791538,0.5893476469068805,0.13673002831134856,-0.13852836202060914,0.4289572153921234,0.22610916323668373,0.4135120495770736,0.7469668140438454,0.2717765602564616,0.23439905444538572,0.36111726529764143,0.2250156666808644,0.1310450805900151,0.08044350220945845,-0.12078486027385316,0.05384248844320174,-0.15650186903739804,1.0,-0.46187544501408295,-0.5046779052586381,-0.45775884993452554,0.32242396177276145,0.1490179968192293,0.8609330830332518,0.8274624586267358,0.10421883102184944,0.19482837388328275,-0.39780061894832736,0.7158982741354225,0.4590845679442239,0.5871705732837679,-0.2577639096955897,-0.23788936160566798,0.5403582625321206,-0.08913154436253247,0.2524832309331041,-0.008852753892127103
3P_nba,-0.23664974319732787,-0.2687942021170605,0.013877868707842425,0.1384274774681255,0.31431506692042216,-0.43208495282548776,0.5720168347759021,0.5779847225922319,0.38638430621634745,-0.23034317849948982,-0.14723928785596777,-0.20926797735542235,-0.1568990375448852,0.13764541372462755,-0.024174597638362164,0.3150997629681341,-0.4450297935438835,-0.32853971570247964,-0.4026234348588208,0.20318931425273767,0.19288893944490462,-0.4823653444433953,0.045024133104307924,-0.17960004383485276,0.2594378314869538,-0.03541784829054364,-0.02559904646583359,0.5660298283307326,-0.31368874910609756,0.06527561319160027,-0.4408660966538103,-0.3733934002053495,-0.4227980318041639,0.25571131428439164,0.20483854771984147,-0.46114109084417304,-0.2320261266210036,0.3150451149645255,0.03537516933349608,-0.26786209108884446,-0.08816329052825204,0.035130062177324416,0.2326428418185051,-0.15357285077807872,0.08820202078579469,,-0.5187327454282741,-0.27099314082973314,0.040747007107547265,-0.11175265010423446,-0.5041571458114811,-0.526641311725285,-0.3398710533544781,-0.33196045903255583,0.10467723375720896,0.24560590015332398,-0.18725858606992576,-0.2951671403932824,-0.15866123380238206,-0.13906671767733178,,-0.383984786102324,-0.46154457253090775,-0.39972375292604984,0.06442019668523408,0.000758696045265824,0.6809923348129553,-0.4690882498803547,-0.7022475293938176,-0.572289662482604,-0.6513511316211831,0.3189846667083587,0.049210646758197855,-0.5333849038681737,-0.4094885920111957,0.5980786865356269,0.2578510439767887,0.18177238165055382,0.26408285007096644,-0.1395568054204163,0.49932995948643577,-0.3378513680852033,0.30192050127572756,0.39577048127287384,0.40580598151306063,0.48036639154859295,0.6777994154282612,0.6626611558926779,0.7678389510751156,-0.46187544501408295,1.0,0.9915984402403307,0.7017246069022949,0.2955519443732104,0.38643578579179116,-0.352109209146356,-0.08267206901984818,0.427048702832384,0.3184604321434391,0.6601220864424884,-0.5332949731598399,-0.09547621476859193,-0.2662438207930727,0.46872776081771894,0.3897521510979044,-0.33184217102238345,0.4974474780087783,0.011495788879174443,0.7139095705471554
3PA_nba,-0.22022121281540508,-0.24944837261842284,0.0295401033952305,0.1305336429830587,0.3172875846822818,-0.4544831281113727,0.5665445241696829,0.5802830278004745,0.38527249252680495,-0.2346941587466787,-0.14536302518222205,-0.22725654956348304,-0.19114299014645358,0.1460616772363052,-0.008725459364086387,0.3205868931872608,-0.4459741693393109,-0.3225634915819117,-0.39921020415745667,0.23360748829690275,0.22500994560949472,-0.49138044943140885,0.06967387454425596,-0.16550137894840156,0.25598437163812704,-0.03788849587984929,-0.05515122324905645,0.5659253430799116,-0.2950891827240399,0.07527140000703307,-0.44459308234903483,-0.36959829479858686,-0.4222470973655452,0.28872415282325475,0.23772942363337415,-0.4703090607934445,-0.2127417064306016,0.32241060322658965,0.03302431256101448,-0.24224497473914752,-0.07908908145752086,0.039900764930958184,0.22880965692879998,-0.12265127556700688,0.10312292510360634,,-0.5430700357083214,-0.27918171304076633,0.04824262176742752,-0.12050237067310363,-0.5107715821031691,-0.5456748561390637,-0.350482234099925,-0.33790028279977413,0.12459206893307323,0.2780105043493029,-0.2019536336146295,-0.272729484805788,-0.17639250136038945,-0.11987371505611957,,-0.392379352203116,-0.4748904423167629,-0.4039277669039124,0.05022575508218026,-0.060502789484906484,0.6807937137277826,-0.4548222824244249,-0.7166767556362785,-0.5796500569874883,-0.6620605537635104,0.3584532833651007,0.08146042865607929,-0.5360774402896145,-0.3821141679636853,0.624114676659881,0.23272541399861407,0.19867564855613087,0.2507124625304448,-0.177600519169361,0.4795051935464876,-0.3274202201752101,0.288550188069072,0.3932911970442957,0.3952271264605915,0.4872285219689749,0.6980137476689282,0.6688836107924921,0.7854906102104019,-0.5046779052586381,0.9915984402403307,1.0,0.6796743209522782,0.3082569597547507,0.4062203883704274,-0.37691250988262975,-0.15234539225227756,0.45253211121313597,0.3471574700108638,0.6412833321719112,-0.539678189829533,-0.08793438341781991,-0.26341633043450885,0.508472867919947,0.42715236750511865,-0.33049669378631147,0.5379230859787251,0.035585485759517504,0.722615527430685
3P%_nba,-0.1480295369283608,-0.23103212865050263,-0.09864548285470788,-0.024123740441416998,0.10671639507874704,-0.3047339219985004,0.4186898154068579,0.4197494288698075,0.35141484175691684,-0.2958208390013402,-0.26042442926356535,-0.10192284065669954,-0.049227327067839347,-0.008989764017571929,-0.17645668035565615,0.3278182848859814,-0.43558910695330916,-0.356575967001626,-0.4149435352883884,0.15712016794760916,0.044509713136785346,-0.3973907270459132,-0.09694762558251815,-0.21799181711707352,0.06952159711167875,-0.0916999756167884,0.07503576214226135,0.48305935400821615,-0.3097239325323617,-0.02579693996867465,-0.3589877931003632,-0.3135551924062249,-0.3466872984993756,0.19085517381090522,0.07055893146990909,-0.33315624224994994,-0.1592789361645797,0.13593013590412129,0.0289582306901388,-0.27774891791329503,-0.09483203643636921,0.0009818123513174323,0.15181302341324,-0.12441294178416559,0.04312447861512453,,-0.3564284633588249,-0.24756261302478325,-0.042889465924272285,-0.08517272111260428,-0.4167429492081144,-0.37151971091094954,-0.3083211540000298,-0.2075055371182904,-0.03342442979931036,0.10767137015373325,-0.02127731508070721,-0.07580656546198411,-0.053712802454098915,-0.24599275829341444,,-0.2785805125766192,-0.4367656982959782,-0.3775033256524677,-0.17565960059384217,0.022639253911637573,0.7230729679007571,-0.568082945854521,-0.7065460174583579,-0.5065495491145114,-0.6129473657260336,0.14727221741678123,0.05071460983474095,-0.4643699817608722,-0.36837739853546875,0.20298595372498823,0.016807199942462988,-0.06943681744736653,-0.011549047269256848,-0.1962267914369982,0.21700157550938062,-0.1475187699044164,0.13101698436247652,0.11012553620196266,0.13925021328118198,0.1469084175919961,0.317139919141099,0.26815825253377706,0.3639647883784513,-0.45775884993452554,0.7017246069022949,0.6796743209522782,1.0,-0.04385772202536855,0.02503760148892638,-0.3046859223045782,-0.04846835143149823,0.09366781406499218,-0.03765113266140793,0.6678072049509637,-0.6054492497618374,-0.24927913210819821,-0.40045421349338284,0.21414444358217655,0.1904304577334113,-0.36732995663815365,0.11290446551394688,-0.192351224365116,0.3168115553266751
2P_nba,-0.12469055161950414,-0.11200748733769708,0.02143327360289737,0.13063348058404942,0.07520579082396922,0.11209089460946366,-0.1740048516203938,-0.16168001715338826,-0.23256163048812856,0.24609393949996763,0.24583251769796713,0.05158208896539165,-0.02391918284238485,0.19061905790171288,0.2499739794532493,-0.0597703127420386,0.17206954699159377,0.11541014041628352,0.14804814748854142,-0.04568546038089025,0.024556016485274248,0.06191362493531022,0.10784884595449629,0.0008579387011543709,0.11570098466367369,0.1791508353179832,-0.017302941758091456,-0.22656945706410672,0.2285525259448561,0.006743400370004789,0.13386122362321834,0.06748035768327794,0.10570047751014688,-0.019959414940421874,0.024458253350093898,0.04172078158112115,-0.010812001797102943,0.18003356948111726,-0.04454019850455012,0.05492301273703209,-0.016119625114132174,0.13050193336560995,0.02763997631428969,0.025621122800943946,0.03422507927601925,,-0.050432740817428934,0.056108715947459864,0.09764416852649745,-0.03676377092283142,0.04792709712678469,0.012287612925887318,0.014586095001608576,-0.03548467988724697,0.10272959684736484,0.13829750695512927,-0.16304944192861925,0.027629575433426735,-0.1304992292917946,0.02597392799900077,,-0.01785122294473474,0.0767466973127691,0.118102945380931,0.7851819019589459,0.2748604786124091,-0.3944566884159112,0.3578515324654477,0.08486340600295303,0.08858532458933295,0.09117983668861832,0.3683631443602912,0.03273453128375913,0.048549397681056615,-0.0816885068469906,0.7652948597407501,0.6628922834158671,0.5952023588834325,0.725692800240183,0.4483978465072314,0.7332117242527357,-0.09778979556579238,0.6308873569263183,0.7105844959555235,0.4401515638474022,0.7040583454572598,0.746714285380012,0.9112748715294162,0.8197362365991142,0.32242396177276145,0.2955519443732104,0.3082569597547507,-0.04385772202536855,1.0,0.9780604832990464,0.16992835403787795,0.14970531468687928,0.8301681771423322,0.8682972877771327,0.050640295774866,0.37581341997368467,0.6023552782831381,0.5583371639816275,0.5266077074063763,0.436145890833325,0.2808856501689466,0.7706132320805903,0.44600965425127787,0.8709398536985464
2PA_nba,-0.10694677600545262,-0.09177552618926321,0.07021911065051509,0.15036157568661543,0.1455360337653948,-0.012950942764356632,-0.07393002615953022,-0.056222858382997065,-0.14657681757497015,0.2009478762845205,0.23576520220669525,-0.05630674622522976,-0.11982912613247781,0.23737324105308102,0.2695177277569886,0.014749858602185806,0.07408664323590725,0.04289461062017096,0.05966925454727295,0.06326510053676386,0.11395749620728543,-0.05595801855059788,0.15531437308200943,-0.0475266906903812,0.16610348123094537,0.1584504263269896,-0.07369369027022518,-0.13084506177233382,0.19027707865386165,0.06982638430038543,0.02167205627337147,-0.02901272539937696,-0.004081433359207254,0.0963627273258348,0.11563938361266862,-0.07698304581511754,-0.016733965866034407,0.22814567699689337,0.005092229266804801,0.040874154611665846,0.01668578106908816,0.1337262152633674,0.07228127213325292,0.02108594329327381,0.06621424162612388,,-0.17735346063270338,-0.031474405070919684,0.08001907889443054,-0.07412879436670236,-0.08304650338056449,-0.12330566727579796,-0.08823866746279355,-0.12782417244625896,0.12165274585042644,0.18731042727641797,-0.21122024839367343,0.022992991151405077,-0.16722216843041796,0.005189201980951845,,-0.1283442951323614,-0.038753276270872966,0.013675094511609821,0.7003791016681071,0.1198023575351529,-0.309465326686097,0.2642944514635604,-0.04642351435306939,-0.03426150319589621,-0.0416668143531732,0.4644886856852216,0.08267881583771633,-0.07734219997877363,-0.09113691089322762,0.8319353630144415,0.594998217962346,0.5531763941081507,0.6578861367167662,0.31752488494051545,0.7042922758741489,-0.15816237298327132,0.575720304629363,0.6816429909538058,0.4183903328790682,0.7122900983546738,0.7925078047157699,0.9333315506191744,0.884582474175532,0.1490179968192293,0.38643578579179116,0.4062203883704274,0.02503760148892638,0.9780604832990464,1.0,-0.01971916946739368,-0.017978579093836943,0.8449676201436637,0.8682763424931633,0.11516228018160732,0.24460308515371343,0.5142720529935106,0.44796920728700584,0.6127893488313264,0.495077260189407,0.1647571375697863,0.8251068962726699,0.4061231615735896,0.9034698809523839
